"Plot Title: qixiangyuan"
"#","Date Time, GMT+08:00","Temp, °F","rain, mm","Cum. Sum: rain, mm","Coupler Detached","Coupler Attached","Host Connected","End Of File"
10376,09/10/16 上午10时09分00秒,,,0.0,,,,
10377,09/10/16 上午10时10分00秒,,,0.0,,,,
10378,09/10/16 上午10时11分00秒,,,0.0,,,,
10379,09/10/16 上午10时12分00秒,,,0.0,,,,
10380,09/10/16 上午10时13分00秒,,,0.0,,,,
10381,09/10/16 上午10时14分00秒,,,0.0,,,,
10382,09/10/16 上午10时15分00秒,,,0.0,,,,
10383,09/10/16 上午10时16分00秒,,,0.0,,,,
10384,09/10/16 上午10时17分00秒,,,0.0,,,,
10385,09/10/16 上午10时18分00秒,,,0.0,,,,
10386,09/10/16 上午10时19分00秒,,,0.0,,,,
10387,09/10/16 上午10时20分00秒,,,0.0,,,,
10388,09/10/16 上午10时21分00秒,,,0.0,,,,
10389,09/10/16 上午10时22分00秒,,,0.0,,,,
10390,09/10/16 上午10时23分00秒,,,0.0,,,,
10391,09/10/16 上午10时24分00秒,,,0.0,,,,
10392,09/10/16 上午10时25分00秒,,,0.0,,,,
10393,09/10/16 上午10时26分00秒,,,0.0,,,,
10394,09/10/16 上午10时27分00秒,,,0.0,,,,
10395,09/10/16 上午10时28分00秒,,,0.0,,,,
10396,09/10/16 上午10时29分00秒,,,0.0,,,,
10397,09/10/16 上午10时30分00秒,,,0.0,,,,
10398,09/10/16 上午10时30分14秒,63.455,,,,,,
10399,09/10/16 上午10时31分00秒,,,0.0,,,,
10400,09/10/16 上午10时32分00秒,,,0.0,,,,
10401,09/10/16 上午10时33分00秒,,,0.0,,,,
10402,09/10/16 上午10时34分00秒,,,0.0,,,,
10403,09/10/16 上午10时35分00秒,,,0.0,,,,
10404,09/10/16 上午10时36分00秒,,,0.0,,,,
10405,09/10/16 上午10时37分00秒,,,0.0,,,,
10406,09/10/16 上午10时38分00秒,,,0.0,,,,
10407,09/10/16 上午10时39分00秒,,,0.0,,,,
10408,09/10/16 上午10时40分00秒,,,0.0,,,,
10409,09/10/16 上午10时41分00秒,,,0.0,,,,
10410,09/10/16 上午10时42分00秒,,,0.0,,,,
10411,09/10/16 上午10时43分00秒,,,0.0,,,,
10412,09/10/16 上午10时44分00秒,,,0.0,,,,
10413,09/10/16 上午10时45分00秒,,,0.0,,,,
10414,09/10/16 上午10时46分00秒,,,0.0,,,,
10415,09/10/16 上午10时47分00秒,,,0.0,,,,
10416,09/10/16 上午10时48分00秒,,,0.0,,,,
10417,09/10/16 上午10时49分00秒,,,0.0,,,,
10418,09/10/16 上午10时50分00秒,,,0.0,,,,
10419,09/10/16 上午10时51分00秒,,,0.0,,,,
10420,09/10/16 上午10时52分00秒,,,0.0,,,,
10421,09/10/16 上午10时53分00秒,,,0.0,,,,
10422,09/10/16 上午10时54分00秒,,,0.0,,,,
10423,09/10/16 上午10时55分00秒,,,0.0,,,,
10424,09/10/16 上午10时56分00秒,,,0.0,,,,
10425,09/10/16 上午10时57分00秒,,,0.0,,,,
10426,09/10/16 上午10时58分00秒,,,0.0,,,,
10427,09/10/16 上午10时59分00秒,,,0.0,,,,
10428,09/10/16 上午11时00分00秒,,,0.0,,,,
10429,09/10/16 上午11时00分14秒,67.564,,,,,,
10430,09/10/16 上午11时01分00秒,,,0.0,,,,
10431,09/10/16 上午11时02分00秒,,,0.0,,,,
10432,09/10/16 上午11时03分00秒,,,0.0,,,,
10433,09/10/16 上午11时04分00秒,,,0.0,,,,
10434,09/10/16 上午11时05分00秒,,,0.0,,,,
10435,09/10/16 上午11时06分00秒,,,0.0,,,,
10436,09/10/16 上午11时07分00秒,,,0.0,,,,
10437,09/10/16 上午11时08分00秒,,,0.0,,,,
10438,09/10/16 上午11时09分00秒,,,0.0,,,,
10439,09/10/16 上午11时10分00秒,,,0.0,,,,
10440,09/10/16 上午11时11分00秒,,,0.0,,,,
10441,09/10/16 上午11时12分00秒,,,0.0,,,,
10442,09/10/16 上午11时13分00秒,,,0.0,,,,
10443,09/10/16 上午11时14分00秒,,,0.0,,,,
10444,09/10/16 上午11时15分00秒,,,0.0,,,,
10445,09/10/16 上午11时16分00秒,,,0.0,,,,
10446,09/10/16 上午11时17分00秒,,,0.0,,,,
10447,09/10/16 上午11时18分00秒,,,0.0,,,,
10448,09/10/16 上午11时19分00秒,,,0.0,,,,
10449,09/10/16 上午11时20分00秒,,,0.0,,,,
10450,09/10/16 上午11时21分00秒,,,0.0,,,,
10451,09/10/16 上午11时22分00秒,,,0.0,,,,
10452,09/10/16 上午11时23分00秒,,,0.0,,,,
10453,09/10/16 上午11时24分00秒,,,0.0,,,,
10454,09/10/16 上午11时25分00秒,,,0.0,,,,
10455,09/10/16 上午11时26分00秒,,,0.0,,,,
10456,09/10/16 上午11时27分00秒,,,0.0,,,,
10457,09/10/16 上午11时28分00秒,,,0.0,,,,
10458,09/10/16 上午11时29分00秒,,,0.0,,,,
10459,09/10/16 上午11时30分00秒,,,0.0,,,,
10460,09/10/16 上午11时30分14秒,69.964,,,,,,
10461,09/10/16 上午11时31分00秒,,,0.0,,,,
10462,09/10/16 上午11时32分00秒,,,0.0,,,,
10463,09/10/16 上午11时33分00秒,,,0.0,,,,
10464,09/10/16 上午11时34分00秒,,,0.0,,,,
10465,09/10/16 上午11时35分00秒,,,0.0,,,,
10466,09/10/16 上午11时36分00秒,,,0.0,,,,
10467,09/10/16 上午11时37分00秒,,,0.0,,,,
10468,09/10/16 上午11时38分00秒,,,0.0,,,,
10469,09/10/16 上午11时39分00秒,,,0.0,,,,
10470,09/10/16 上午11时40分00秒,,,0.0,,,,
10471,09/10/16 上午11时41分00秒,,,0.0,,,,
10472,09/10/16 上午11时42分00秒,,,0.0,,,,
10473,09/10/16 上午11时43分00秒,,,0.0,,,,
10474,09/10/16 上午11时44分00秒,,,0.0,,,,
10475,09/10/16 上午11时45分00秒,,,0.0,,,,
10476,09/10/16 上午11时46分00秒,,,0.0,,,,
10477,09/10/16 上午11时47分00秒,,,0.0,,,,
10478,09/10/16 上午11时48分00秒,,,0.0,,,,
10479,09/10/16 上午11时49分00秒,,,0.0,,,,
10480,09/10/16 上午11时50分00秒,,,0.0,,,,
10481,09/10/16 上午11时51分00秒,,,0.0,,,,
10482,09/10/16 上午11时52分00秒,,,0.0,,,,
10483,09/10/16 上午11时53分00秒,,,0.0,,,,
10484,09/10/16 上午11时54分00秒,,,0.0,,,,
10485,09/10/16 上午11时55分00秒,,,0.0,,,,
10486,09/10/16 上午11时56分00秒,,,0.0,,,,
10487,09/10/16 上午11时57分00秒,,,0.0,,,,
10488,09/10/16 上午11时58分00秒,,,0.0,,,,
10489,09/10/16 上午11时59分00秒,,,0.0,,,,
10490,09/10/16 下午12时00分00秒,,,0.0,,,,
10491,09/10/16 下午12时00分14秒,70.995,,,,,,
10492,09/10/16 下午12时01分00秒,,,0.0,,,,
10493,09/10/16 下午12时02分00秒,,,0.0,,,,
10494,09/10/16 下午12时03分00秒,,,0.0,,,,
10495,09/10/16 下午12时04分00秒,,,0.0,,,,
10496,09/10/16 下午12时05分00秒,,,0.0,,,,
10497,09/10/16 下午12时06分00秒,,,0.0,,,,
10498,09/10/16 下午12时07分00秒,,,0.0,,,,
10499,09/10/16 下午12时08分00秒,,,0.0,,,,
10500,09/10/16 下午12时09分00秒,,,0.0,,,,
10501,09/10/16 下午12时10分00秒,,,0.0,,,,
10502,09/10/16 下午12时11分00秒,,,0.0,,,,
10503,09/10/16 下午12时12分00秒,,,0.0,,,,
10504,09/10/16 下午12时13分00秒,,,0.0,,,,
10505,09/10/16 下午12时14分00秒,,,0.0,,,,
10506,09/10/16 下午12时15分00秒,,,0.0,,,,
10507,09/10/16 下午12时16分00秒,,,0.0,,,,
10508,09/10/16 下午12时17分00秒,,,0.0,,,,
10509,09/10/16 下午12时18分00秒,,,0.0,,,,
10510,09/10/16 下午12时19分00秒,,,0.0,,,,
10511,09/10/16 下午12时20分00秒,,,0.0,,,,
10512,09/10/16 下午12时21分00秒,,,0.0,,,,
10513,09/10/16 下午12时22分00秒,,,0.0,,,,
10514,09/10/16 下午12时23分00秒,,,0.0,,,,
10515,09/10/16 下午12时24分00秒,,,0.0,,,,
10516,09/10/16 下午12时25分00秒,,,0.0,,,,
10517,09/10/16 下午12时26分00秒,,,0.0,,,,
10518,09/10/16 下午12时27分00秒,,,0.0,,,,
10519,09/10/16 下午12时28分00秒,,,0.0,,,,
10520,09/10/16 下午12时29分00秒,,,0.0,,,,
10521,09/10/16 下午12时30分00秒,,,0.0,,,,
10522,09/10/16 下午12时30分14秒,73.753,,,,,,
10523,09/10/16 下午12时31分00秒,,,0.0,,,,
10524,09/10/16 下午12时32分00秒,,,0.0,,,,
10525,09/10/16 下午12时33分00秒,,,0.0,,,,
10526,09/10/16 下午12时34分00秒,,,0.0,,,,
10527,09/10/16 下午12时35分00秒,,,0.0,,,,
10528,09/10/16 下午12时36分00秒,,,0.0,,,,
10529,09/10/16 下午12时37分00秒,,,0.0,,,,
10530,09/10/16 下午12时38分00秒,,,0.0,,,,
10531,09/10/16 下午12时39分00秒,,,0.0,,,,
10532,09/10/16 下午12时40分00秒,,,0.0,,,,
10533,09/10/16 下午12时41分00秒,,,0.0,,,,
10534,09/10/16 下午12时42分00秒,,,0.0,,,,
10535,09/10/16 下午12时43分00秒,,,0.0,,,,
10536,09/10/16 下午12时44分00秒,,,0.0,,,,
10537,09/10/16 下午12时45分00秒,,,0.0,,,,
10538,09/10/16 下午12时46分00秒,,,0.0,,,,
10539,09/10/16 下午12时47分00秒,,,0.0,,,,
10540,09/10/16 下午12时48分00秒,,,0.0,,,,
10541,09/10/16 下午12时49分00秒,,,0.0,,,,
10542,09/10/16 下午12时50分00秒,,,0.0,,,,
10543,09/10/16 下午12时51分00秒,,,0.0,,,,
10544,09/10/16 下午12时52分00秒,,,0.0,,,,
10545,09/10/16 下午12时53分00秒,,,0.0,,,,
10546,09/10/16 下午12时54分00秒,,,0.0,,,,
10547,09/10/16 下午12时55分00秒,,,0.0,,,,
10548,09/10/16 下午12时56分00秒,,,0.0,,,,
10549,09/10/16 下午12时57分00秒,,,0.0,,,,
10550,09/10/16 下午12时58分00秒,,,0.0,,,,
10551,09/10/16 下午12时59分00秒,,,0.0,,,,
10552,09/10/16 下午01时00分00秒,,,0.0,,,,
10553,09/10/16 下午01时00分14秒,74.446,,,,,,
10554,09/10/16 下午01时01分00秒,,,0.0,,,,
10555,09/10/16 下午01时02分00秒,,,0.0,,,,
10556,09/10/16 下午01时03分00秒,,,0.0,,,,
10557,09/10/16 下午01时04分00秒,,,0.0,,,,
10558,09/10/16 下午01时05分00秒,,,0.0,,,,
10559,09/10/16 下午01时06分00秒,,,0.0,,,,
10560,09/10/16 下午01时07分00秒,,,0.0,,,,
10561,09/10/16 下午01时08分00秒,,,0.0,,,,
10562,09/10/16 下午01时09分00秒,,,0.0,,,,
10563,09/10/16 下午01时10分00秒,,,0.0,,,,
10564,09/10/16 下午01时11分00秒,,,0.0,,,,
10565,09/10/16 下午01时12分00秒,,,0.0,,,,
10566,09/10/16 下午01时13分00秒,,,0.0,,,,
10567,09/10/16 下午01时14分00秒,,,0.0,,,,
10568,09/10/16 下午01时15分00秒,,,0.0,,,,
10569,09/10/16 下午01时16分00秒,,,0.0,,,,
10570,09/10/16 下午01时17分00秒,,,0.0,,,,
10571,09/10/16 下午01时18分00秒,,,0.0,,,,
10572,09/10/16 下午01时19分00秒,,,0.0,,,,
10573,09/10/16 下午01时20分00秒,,,0.0,,,,
10574,09/10/16 下午01时21分00秒,,,0.0,,,,
10575,09/10/16 下午01时22分00秒,,,0.0,,,,
10576,09/10/16 下午01时23分00秒,,,0.0,,,,
10577,09/10/16 下午01时24分00秒,,,0.0,,,,
10578,09/10/16 下午01时25分00秒,,,0.0,,,,
10579,09/10/16 下午01时26分00秒,,,0.0,,,,
10580,09/10/16 下午01时27分00秒,,,0.0,,,,
10581,09/10/16 下午01时28分00秒,,,0.0,,,,
10582,09/10/16 下午01时29分00秒,,,0.0,,,,
10583,09/10/16 下午01时30分00秒,,,0.0,,,,
10584,09/10/16 下午01时30分14秒,76.181,,,,,,
10585,09/10/16 下午01时31分00秒,,,0.0,,,,
10586,09/10/16 下午01时32分00秒,,,0.0,,,,
10587,09/10/16 下午01时33分00秒,,,0.0,,,,
10588,09/10/16 下午01时34分00秒,,,0.0,,,,
10589,09/10/16 下午01时35分00秒,,,0.0,,,,
10590,09/10/16 下午01时36分00秒,,,0.0,,,,
10591,09/10/16 下午01时37分00秒,,,0.0,,,,
10592,09/10/16 下午01时38分00秒,,,0.0,,,,
10593,09/10/16 下午01时39分00秒,,,0.0,,,,
10594,09/10/16 下午01时40分00秒,,,0.0,,,,
10595,09/10/16 下午01时41分00秒,,,0.0,,,,
10596,09/10/16 下午01时42分00秒,,,0.0,,,,
10597,09/10/16 下午01时43分00秒,,,0.0,,,,
10598,09/10/16 下午01时44分00秒,,,0.0,,,,
10599,09/10/16 下午01时45分00秒,,,0.0,,,,
10600,09/10/16 下午01时46分00秒,,,0.0,,,,
10601,09/10/16 下午01时47分00秒,,,0.0,,,,
10602,09/10/16 下午01时48分00秒,,,0.0,,,,
10603,09/10/16 下午01时49分00秒,,,0.0,,,,
10604,09/10/16 下午01时50分00秒,,,0.0,,,,
10605,09/10/16 下午01时51分00秒,,,0.0,,,,
10606,09/10/16 下午01时52分00秒,,,0.0,,,,
10607,09/10/16 下午01时53分00秒,,,0.0,,,,
10608,09/10/16 下午01时54分00秒,,,0.0,,,,
10609,09/10/16 下午01时55分00秒,,,0.0,,,,
10610,09/10/16 下午01时56分00秒,,,0.0,,,,
10611,09/10/16 下午01时57分00秒,,,0.0,,,,
10612,09/10/16 下午01时58分00秒,,,0.0,,,,
10613,09/10/16 下午01时59分00秒,,,0.0,,,,
10614,09/10/16 下午02时00分00秒,,,0.0,,,,
10615,09/10/16 下午02时00分14秒,77.050,,,,,,
10616,09/10/16 下午02时01分00秒,,,0.0,,,,
10617,09/10/16 下午02时02分00秒,,,0.0,,,,
10618,09/10/16 下午02时03分00秒,,,0.0,,,,
10619,09/10/16 下午02时04分00秒,,,0.0,,,,
10620,09/10/16 下午02时05分00秒,,,0.0,,,,
10621,09/10/16 下午02时06分00秒,,,0.0,,,,
10622,09/10/16 下午02时07分00秒,,,0.0,,,,
10623,09/10/16 下午02时08分00秒,,,0.0,,,,
10624,09/10/16 下午02时09分00秒,,,0.0,,,,
10625,09/10/16 下午02时10分00秒,,,0.0,,,,
10626,09/10/16 下午02时11分00秒,,,0.0,,,,
10627,09/10/16 下午02时12分00秒,,,0.0,,,,
10628,09/10/16 下午02时13分00秒,,,0.0,,,,
10629,09/10/16 下午02时14分00秒,,,0.0,,,,
10630,09/10/16 下午02时15分00秒,,,0.0,,,,
10631,09/10/16 下午02时16分00秒,,,0.0,,,,
10632,09/10/16 下午02时17分00秒,,,0.0,,,,
10633,09/10/16 下午02时18分00秒,,,0.0,,,,
10634,09/10/16 下午02时19分00秒,,,0.0,,,,
10635,09/10/16 下午02时20分00秒,,,0.0,,,,
10636,09/10/16 下午02时21分00秒,,,0.0,,,,
10637,09/10/16 下午02时22分00秒,,,0.0,,,,
10638,09/10/16 下午02时23分00秒,,,0.0,,,,
10639,09/10/16 下午02时24分00秒,,,0.0,,,,
10640,09/10/16 下午02时25分00秒,,,0.0,,,,
10641,09/10/16 下午02时26分00秒,,,0.0,,,,
10642,09/10/16 下午02时27分00秒,,,0.0,,,,
10643,09/10/16 下午02时28分00秒,,,0.0,,,,
10644,09/10/16 下午02时29分00秒,,,0.0,,,,
10645,09/10/16 下午02时30分00秒,,,0.0,,,,
10646,09/10/16 下午02时30分14秒,78.800,,,,,,
10647,09/10/16 下午02时31分00秒,,,0.0,,,,
10648,09/10/16 下午02时32分00秒,,,0.0,,,,
10649,09/10/16 下午02时33分00秒,,,0.0,,,,
10650,09/10/16 下午02时34分00秒,,,0.0,,,,
10651,09/10/16 下午02时35分00秒,,,0.0,,,,
10652,09/10/16 下午02时36分00秒,,,0.0,,,,
10653,09/10/16 下午02时37分00秒,,,0.0,,,,
10654,09/10/16 下午02时38分00秒,,,0.0,,,,
10655,09/10/16 下午02时39分00秒,,,0.0,,,,
10656,09/10/16 下午02时40分00秒,,,0.0,,,,
10657,09/10/16 下午02时41分00秒,,,0.0,,,,
10658,09/10/16 下午02时42分00秒,,,0.0,,,,
10659,09/10/16 下午02时43分00秒,,,0.0,,,,
10660,09/10/16 下午02时44分00秒,,,0.0,,,,
10661,09/10/16 下午02时45分00秒,,,0.0,,,,
10662,09/10/16 下午02时46分00秒,,,0.0,,,,
10663,09/10/16 下午02时47分00秒,,,0.0,,,,
10664,09/10/16 下午02时48分00秒,,,0.0,,,,
10665,09/10/16 下午02时49分00秒,,,0.0,,,,
10666,09/10/16 下午02时50分00秒,,,0.0,,,,
10667,09/10/16 下午02时51分00秒,,,0.0,,,,
10668,09/10/16 下午02时52分00秒,,,0.0,,,,
10669,09/10/16 下午02时53分00秒,,,0.0,,,,
10670,09/10/16 下午02时54分00秒,,,0.0,,,,
10671,09/10/16 下午02时55分00秒,,,0.0,,,,
10672,09/10/16 下午02时56分00秒,,,0.0,,,,
10673,09/10/16 下午02时57分00秒,,,0.0,,,,
10674,09/10/16 下午02时58分00秒,,,0.0,,,,
10675,09/10/16 下午02时59分00秒,,,0.0,,,,
10676,09/10/16 下午03时00分00秒,,,0.0,,,,
10677,09/10/16 下午03时00分14秒,75.139,,,,,,
10678,09/10/16 下午03时01分00秒,,,0.0,,,,
10679,09/10/16 下午03时02分00秒,,,0.0,,,,
10680,09/10/16 下午03时03分00秒,,,0.0,,,,
10681,09/10/16 下午03时04分00秒,,,0.0,,,,
10682,09/10/16 下午03时05分00秒,,,0.0,,,,
10683,09/10/16 下午03时06分00秒,,,0.0,,,,
10684,09/10/16 下午03时07分00秒,,,0.0,,,,
10685,09/10/16 下午03时08分00秒,,,0.0,,,,
10686,09/10/16 下午03时09分00秒,,,0.0,,,,
10687,09/10/16 下午03时10分00秒,,,0.0,,,,
10688,09/10/16 下午03时11分00秒,,,0.0,,,,
10689,09/10/16 下午03时12分00秒,,,0.0,,,,
10690,09/10/16 下午03时13分00秒,,,0.0,,,,
10691,09/10/16 下午03时14分00秒,,,0.0,,,,
10692,09/10/16 下午03时15分00秒,,,0.0,,,,
10693,09/10/16 下午03时16分00秒,,,0.0,,,,
10694,09/10/16 下午03时17分00秒,,,0.0,,,,
10695,09/10/16 下午03时18分00秒,,,0.0,,,,
10696,09/10/16 下午03时19分00秒,,,0.0,,,,
10697,09/10/16 下午03时20分00秒,,,0.0,,,,
10698,09/10/16 下午03时21分00秒,,,0.0,,,,
10699,09/10/16 下午03时22分00秒,,,0.0,,,,
10700,09/10/16 下午03时23分00秒,,,0.0,,,,
10701,09/10/16 下午03时24分00秒,,,0.0,,,,
10702,09/10/16 下午03时25分00秒,,,0.0,,,,
10703,09/10/16 下午03时26分00秒,,,0.0,,,,
10704,09/10/16 下午03时27分00秒,,,0.0,,,,
10705,09/10/16 下午03时28分00秒,,,0.0,,,,
10706,09/10/16 下午03时29分00秒,,,0.0,,,,
10707,09/10/16 下午03时30分00秒,,,0.0,,,,
10708,09/10/16 下午03时30分14秒,73.062,,,,,,
10709,09/10/16 下午03时31分00秒,,,0.0,,,,
10710,09/10/16 下午03时32分00秒,,,0.0,,,,
10711,09/10/16 下午03时33分00秒,,,0.0,,,,
10712,09/10/16 下午03时34分00秒,,,0.0,,,,
10713,09/10/16 下午03时35分00秒,,,0.0,,,,
10714,09/10/16 下午03时36分00秒,,,0.0,,,,
10715,09/10/16 下午03时37分00秒,,,0.0,,,,
10716,09/10/16 下午03时38分00秒,,,0.0,,,,
10717,09/10/16 下午03时39分00秒,,,0.0,,,,
10718,09/10/16 下午03时40分00秒,,,0.0,,,,
10719,09/10/16 下午03时41分00秒,,,0.0,,,,
10720,09/10/16 下午03时42分00秒,,,0.0,,,,
10721,09/10/16 下午03时43分00秒,,,0.0,,,,
10722,09/10/16 下午03时44分00秒,,,0.0,,,,
10723,09/10/16 下午03时45分00秒,,,0.0,,,,
10724,09/10/16 下午03时46分00秒,,,0.0,,,,
10725,09/10/16 下午03时47分00秒,,,0.0,,,,
10726,09/10/16 下午03时48分00秒,,,0.0,,,,
10727,09/10/16 下午03时49分00秒,,,0.0,,,,
10728,09/10/16 下午03时50分00秒,,,0.0,,,,
10729,09/10/16 下午03时51分00秒,,,0.0,,,,
10730,09/10/16 下午03时52分00秒,,,0.0,,,,
10731,09/10/16 下午03时53分00秒,,,0.0,,,,
10732,09/10/16 下午03时54分00秒,,,0.0,,,,
10733,09/10/16 下午03时55分00秒,,,0.0,,,,
10734,09/10/16 下午03时56分00秒,,,0.0,,,,
10735,09/10/16 下午03时57分00秒,,,0.0,,,,
10736,09/10/16 下午03时58分00秒,,,0.0,,,,
10737,09/10/16 下午03时59分00秒,,,0.0,,,,
10738,09/10/16 下午04时00分00秒,,,0.0,,,,
10739,09/10/16 下午04时00分14秒,68.421,,,,,,
10740,09/10/16 下午04时01分00秒,,,0.0,,,,
10741,09/10/16 下午04时02分00秒,,,0.0,,,,
10742,09/10/16 下午04时03分00秒,,,0.0,,,,
10743,09/10/16 下午04时04分00秒,,,0.0,,,,
10744,09/10/16 下午04时05分00秒,,,0.0,,,,
10745,09/10/16 下午04时06分00秒,,,0.0,,,,
10746,09/10/16 下午04时07分00秒,,,0.0,,,,
10747,09/10/16 下午04时08分00秒,,,0.0,,,,
10748,09/10/16 下午04时09分00秒,,,0.0,,,,
10749,09/10/16 下午04时10分00秒,,,0.0,,,,
10750,09/10/16 下午04时11分00秒,,,0.0,,,,
10751,09/10/16 下午04时12分00秒,,,0.0,,,,
10752,09/10/16 下午04时13分00秒,,,0.0,,,,
10753,09/10/16 下午04时14分00秒,,,0.0,,,,
10754,09/10/16 下午04时15分00秒,,,0.0,,,,
10755,09/10/16 下午04时16分00秒,,,0.0,,,,
10756,09/10/16 下午04时17分00秒,,,0.0,,,,
10757,09/10/16 下午04时18分00秒,,,0.0,,,,
10758,09/10/16 下午04时19分00秒,,,0.0,,,,
10759,09/10/16 下午04时20分00秒,,,0.0,,,,
10760,09/10/16 下午04时21分00秒,,,0.0,,,,
10761,09/10/16 下午04时22分00秒,,,0.0,,,,
10762,09/10/16 下午04时23分00秒,,,0.0,,,,
10763,09/10/16 下午04时24分00秒,,,0.0,,,,
10764,09/10/16 下午04时25分00秒,,,0.0,,,,
10765,09/10/16 下午04时26分00秒,,,0.0,,,,
10766,09/10/16 下午04时27分00秒,,,0.0,,,,
10767,09/10/16 下午04时28分00秒,,,0.0,,,,
10768,09/10/16 下午04时29分00秒,,,0.0,,,,
10769,09/10/16 下午04时30分00秒,,,0.0,,,,
10770,09/10/16 下午04时30分14秒,67.906,,,,,,
10771,09/10/16 下午04时31分00秒,,,0.0,,,,
10772,09/10/16 下午04时32分00秒,,,0.0,,,,
10773,09/10/16 下午04时33分00秒,,,0.0,,,,
10774,09/10/16 下午04时34分00秒,,,0.0,,,,
10775,09/10/16 下午04时35分00秒,,,0.0,,,,
10776,09/10/16 下午04时36分00秒,,,0.0,,,,
10777,09/10/16 下午04时37分00秒,,,0.0,,,,
10778,09/10/16 下午04时38分00秒,,,0.0,,,,
10779,09/10/16 下午04时39分00秒,,,0.0,,,,
10780,09/10/16 下午04时40分00秒,,,0.0,,,,
10781,09/10/16 下午04时41分00秒,,,0.0,,,,
10782,09/10/16 下午04时42分00秒,,,0.0,,,,
10783,09/10/16 下午04时43分00秒,,,0.0,,,,
10784,09/10/16 下午04时44分00秒,,,0.0,,,,
10785,09/10/16 下午04时45分00秒,,,0.0,,,,
10786,09/10/16 下午04时46分00秒,,,0.0,,,,
10787,09/10/16 下午04时47分00秒,,,0.0,,,,
10788,09/10/16 下午04时48分00秒,,,0.0,,,,
10789,09/10/16 下午04时49分00秒,,,0.0,,,,
10790,09/10/16 下午04时50分00秒,,,0.0,,,,
10791,09/10/16 下午04时51分00秒,,,0.0,,,,
10792,09/10/16 下午04时52分00秒,,,0.0,,,,
10793,09/10/16 下午04时53分00秒,,,0.0,,,,
10794,09/10/16 下午04时54分00秒,,,0.0,,,,
10795,09/10/16 下午04时55分00秒,,,0.0,,,,
10796,09/10/16 下午04时56分00秒,,,0.0,,,,
10797,09/10/16 下午04时57分00秒,,,0.0,,,,
10798,09/10/16 下午04时58分00秒,,,0.0,,,,
10799,09/10/16 下午04时59分00秒,,,0.0,,,,
10800,09/10/16 下午05时00分00秒,,,0.0,,,,
10801,09/10/16 下午05时00分14秒,67.564,,,,,,
10802,09/10/16 下午05时01分00秒,,,0.0,,,,
10803,09/10/16 下午05时02分00秒,,,0.0,,,,
10804,09/10/16 下午05时03分00秒,,,0.0,,,,
10805,09/10/16 下午05时04分00秒,,,0.0,,,,
10806,09/10/16 下午05时05分00秒,,,0.0,,,,
10807,09/10/16 下午05时06分00秒,,,0.0,,,,
10808,09/10/16 下午05时07分00秒,,,0.0,,,,
10809,09/10/16 下午05时08分00秒,,,0.0,,,,
10810,09/10/16 下午05时09分00秒,,,0.0,,,,
10811,09/10/16 下午05时10分00秒,,,0.0,,,,
10812,09/10/16 下午05时11分00秒,,,0.0,,,,
10813,09/10/16 下午05时12分00秒,,,0.0,,,,
10814,09/10/16 下午05时13分00秒,,,0.0,,,,
10815,09/10/16 下午05时14分00秒,,,0.0,,,,
10816,09/10/16 下午05时15分00秒,,,0.0,,,,
10817,09/10/16 下午05时16分00秒,,,0.0,,,,
10818,09/10/16 下午05时17分00秒,,,0.0,,,,
10819,09/10/16 下午05时18分00秒,,,0.0,,,,
10820,09/10/16 下午05时19分00秒,,,0.0,,,,
10821,09/10/16 下午05时20分00秒,,,0.0,,,,
10822,09/10/16 下午05时21分00秒,,,0.0,,,,
10823,09/10/16 下午05时22分00秒,,,0.0,,,,
10824,09/10/16 下午05时23分00秒,,,0.0,,,,
10825,09/10/16 下午05时24分00秒,,,0.0,,,,
10826,09/10/16 下午05时25分00秒,,,0.0,,,,
10827,09/10/16 下午05时26分00秒,,,0.0,,,,
10828,09/10/16 下午05时27分00秒,,,0.0,,,,
10829,09/10/16 下午05时28分00秒,,,0.0,,,,
10830,09/10/16 下午05时29分00秒,,,0.0,,,,
10831,09/10/16 下午05时30分00秒,,,0.0,,,,
10832,09/10/16 下午05时30分14秒,66.537,,,,,,
10833,09/10/16 下午05时31分00秒,,,0.0,,,,
10834,09/10/16 下午05时32分00秒,,,0.0,,,,
10835,09/10/16 下午05时33分00秒,,,0.0,,,,
10836,09/10/16 下午05时34分00秒,,,0.0,,,,
10837,09/10/16 下午05时35分00秒,,,0.0,,,,
10838,09/10/16 下午05时36分00秒,,,0.0,,,,
10839,09/10/16 下午05时37分00秒,,,0.0,,,,
10840,09/10/16 下午05时38分00秒,,,0.0,,,,
10841,09/10/16 下午05时39分00秒,,,0.0,,,,
10842,09/10/16 下午05时40分00秒,,,0.0,,,,
10843,09/10/16 下午05时41分00秒,,,0.0,,,,
10844,09/10/16 下午05时42分00秒,,,0.0,,,,
10845,09/10/16 下午05时43分00秒,,,0.0,,,,
10846,09/10/16 下午05时44分00秒,,,0.0,,,,
10847,09/10/16 下午05时45分00秒,,,0.0,,,,
10848,09/10/16 下午05时46分00秒,,,0.0,,,,
10849,09/10/16 下午05时47分00秒,,,0.0,,,,
10850,09/10/16 下午05时48分00秒,,,0.0,,,,
10851,09/10/16 下午05时49分00秒,,,0.0,,,,
10852,09/10/16 下午05时50分00秒,,,0.0,,,,
10853,09/10/16 下午05时51分00秒,,,0.0,,,,
10854,09/10/16 下午05时52分00秒,,,0.0,,,,
